split;label;text
train;0;6 menschen vor allem querdenker aber auch andere werden das ausnutzen man wird lügen impfdokumente fälschen alles tun um ein wenig freiheit zu haben muss nicht mal aus bosheit sein ist dann aber blöd wenn man dann das virus weiterträgt
test;1;6 millionen arschloecher wer nazis faschisten rassisten antisemiten homophobe usw waehlt wird selbstverstaendlich ueber einen kamm geschert die motivation ob kalkuel frust protest oder was auch immer ist dabei voellig irrelevant afdwaehlersindarschloecher
train;0;666
train;0;69 pusch versucht es aus der zweiten reihe mai wehrt zur ecke ab diese wird brandgefährlich weil lukimya an die latte köpft die sgd klärt im anschluss im verbund puh das war knapp kfcsgd 01 sgd1953
train;0;7 deshalb ist es erforderlich dass wir alle die fallzahleninzidenz deutlich lt 35100000 runterbekommen und gleichzeitig mit dem impfen schneller werden und auch kontakte zwischen geimpften und ungeimpften sollten wir möglichst gering halten
train;0;7 monat im 2wochenlockdown jahr 2 der erderhitzung
test;0;"75 ruhrfestspiele starten digital kulturauftakt im netz

daheim ohne paywall anstatt umsonst und draußen zum auftakt der 75 ruhrfestspiele am 1 mai in recklinghausen sind wegen der coronapandemie anstelle"
test;1;76 wähler sind jetzt nicht die welt aber das dorf sollte man bei gelegenheit mal entseuchen
train;0;8 auch wenn geimpfte für andere geimpfte keine gefahr sind sollten wir vorsichtig bleiben dh ihr zusammenkommen primär dort ermöglichen wo es elementar wichtig ist zb in altenheime oder pausenräume des vollständig geimpften personals im krankenhaus
train;0;85 komplett geimpft nach 5 monaten lockdown ihr seid so armselige versager
test;0;"87 wenn ich mich trauen würde hätte ich einen undercut und schwarze dreadlocks
88 die afd ist ein dreckiger scheissverein 
89 als kind hatte ich wochenlang keuchhusten
90 ich lag mal drei monate im krankenhaus
91 ich habe eine lange narbe am rechten oberschenkel"
train;0;9 außerdem wichtig dort wo schnelltests zum screening durchgeführt werden zb arbeitsplatz schule sollten auch geimpfte amp  genesene mitgetestet werden damit wir fälle bei denen der impfstoff nicht wirkt oder neue mutationen frühzeitig identifizieren
train;0;"900 blaulichteinsätze in nur einer einrichtung im jahr

aber wehe ein querdenker schubst einen journalisten

an so einem vergleich kann man sehen wie verkommen und einseitig die meisten blätter in deutschland berichten"
train;1;"900 einsätze nur in gießen wenn man das auf alle städte in deutschland hochrechnet
sowie den überproportionalen anteil an menschen mit 
migrationshintergrund die die intensivbetten belegen
arme polizei und dann hacken die linken dauerempörten immer auf sie rum"
test;0;"90000 tote

mit rechtzeitigen wirkungsvollen maßnahmen inklusive industrie und unternehmen hätten 40000 tote in der zweiten welle verhindert werden können 

würden wir für jeden toten eine schweigeminute einlegen wäre 625  tage stille"
train;0;94 auf wassermassen und worin sind die viren enthalten aerosol das sind die kleinen wassertröpfchen die du ausatmest die sieht man wenn du im winter gegen eine scheibe hauchst hat sogar mein 4jähriges kind verstanden
train;0;99 der bundespressekonferenz sind auch gegen sie und haben mit dem offenen brief letztens ein klares votum gegen sie zum ausdruck gebracht dennoch sind sie weiterhin mitglied der bpk was ist also das problem mit ltwsa21
train;0;9985 der bürger der brd sind gesund quelle rki 7tages wert zu allen ew wo ist die politische pandemie hier läuft was komplett verkehrt in der betrachtung
train;0;"a 1 plus 1 ist 2 2 plus 2 ist 4
b ihre nase ist krumm
a
b
a
b ihre nase ist krumm
a 1 plus 1 ist 2 2 plus
b ihre nase ist krumm und ihre cousine hat einen hund geklaut warum reden sie nicht davon
a
b
a blockt b
b gleich wird man in die naziecke gestellt"
train;0;"a propo antifa der hauptsponsor bedfordstrohm wünscht sich ja dass die antifaflagge wieder entfernt wird 
haben die idioten der linksradikalen szene den lappen jetzt entsorgt man hört dazu gar nix mehr von denen"
test;1;"aaaalter ist das widerlich
haltdiefressebild  haltet einfach mal die fresse und lasst ihn in ruhe

solidarität mit jatta"
train;0;aaaber die flüchtlinge
train;0;aaah die langzeittoten
train;0;ääähm da müsste man halt jetzt wissen dass in nördlichen graden aktuell keine coronaviren sind das heisst von april bis november was wir auf den seychellen sehen ist ein preview für novemberdezember wird heftig save this tweet youll know
train;0;aachen verlieh markus söder den orden wider den tierischen ernst 2016 armin laschet folgte 2020
val;0;ab 1 juni hebt israel viele vorteile für greenpass besitzer auf und gestattet weitestgehende lockerungen auch für nicht geimpfte  corona
train;0;ab anfang juni sollen firmen ihre mitarbeiter gegen das coronavirus impfen können der wille ist da der impfstoff fehlt bnn
val;0;ab heute müssen sich obdachlose nachts in luft auflösen es sei denn sie besitzen eine tarnkappe da braucht man kein querdenker zu sein
train;0;ab jan josef liefers kenn ich in der liste keine sau  allesdichtmachen niewiederaufmachen
val;0;ab jetzt schonsteht im neuen ermächtigungsgesetz
val;1;ab mit den politikern nach den haag vors kriegsverbrechertribunal
test;0;"ab morgen gibt es keine ausgangssperre mehr in münchenbin happy 

ausgangssperre münchen lockdown happy mondayvibes"
val;0;abaerbock hallo frau baerbock hoffendlich erhöhen sie meine rente auch in dem maße wie sie für mich als endverbraucher die energiekosten erhöhen ich würde nähmlich nicht gerne im winter in meiner kalten wohnung sitzen
train;0;aber aber  rassismus gegen weiße gibt es doch gar nicht
train;0;aber auch da gibt es ja welche die die querdenker befeuern oder nicht merken wollen wer ihnen alles beifall klatscht
train;0;"aber auch nur wegen der intrigen von laschet
ansonsten macht herr söder seinen job doch ausgezeichnet
nicht um sonst ist er zur zeit der beliebteste politiker in deutschland in bayern sowieso"
train;1;aber aufrechte patriotische linke wie uwe steimle oder  aufklärer wie uwe knabe werden von der stasi 20 und den sed erben der linkspartei aus den ämtern  gemobbt und von merkels apparat und antifa bedroht
test;0;"aber bild hat doch gerade deswegen und diesbezüglich  gesagt dass man nicht mehr haltdiefressebild sagen soll 
ja was denn nun"
train;0;aber bleib mal lieber bei deinem gefühlten gut sein informiere dich bloß nicht lock menschen auf meer hauptsache du fühlst dich gut und kannst allen anderen unterstellen dass sie monster und nazis sind
train;0;"aber da sehen sie mal herr restle wie schnell es in diesem land mittlerweile geht in irgendeine ecke geschubst zu werden weil man eine kritische ansicht vertritt 

und  mit verlaub  an diesem klima sind sie selbst und ihre journalistische arbeit nicht ganz unschuldig"
train;0;aber das ist doch genau der punkt solange die entkopplung nur relativ bleibt ist nichts gewonnen und unbegrenztes wachstum ist nicht im ressourcenbegrenzten raum möglich nie was anderes behauptet
train;0;aber das ist jetzt schon ein joke oder als wenn du also heterosexuelle cis frau diskriminiert wirst weil man sich gegen die diskriminierung von homosexualität einsetzt
train;0;aber das macht doch die situation für juden hier bei uns schlimmer
val;1;aber deine links grünen rattenfänger musste mit der lupe suchen
train;0;aber die arbeitgeber versorgen die armen abgeordneten mit zuwendungen lobbyismus ist eine seltene pflanze die viel zuwendung braucht um erträge abzuwerfenmann mann mann alte phrasenkommen vielleicht doch nicht mehr so an16 jahre bullshit und weiter sonein
test;0;aber die hetze die es auch gibt nervt trotzdem gegen sachliche kritik sagt niemand was muss sogar sein
train;0;aber die zerstörung des planeten gefährdet doch auch menschen wie gehst du das problem an
train;0;aber diese art kritik ist doch absolut anbiedernd an sämtliche querdenker und  reichsbürger deppen du brauchst doch nur die reaktionen hier sehen was haben die den erwartet seit monaten üben mensch auch kluge kritik an  maßnahmen  da hat doch niemand was gegen
val;0;aber du hast ahnung stimmts wahrscheinlich auch so ein verhülltes und verirrtes terrorliebchen das dann weint wenn das märchen schief geht und der böse wolf kommt mann  mann da könnt ich
train;0;aber eben auf seite der israelis und der palästinenser
train;0;aber ehrlich diese partei wird verschwinden sobald corona vorbei ist genauso wie die ganzen querdenker einen großen inhalt ihres lebens weggezogen bekommen wenn diese pandemie vorbei ist wird ähnlich gestörte video geben wie von trumpjüngern nachdem trump verloren hat
train;0;"aber erst wenn ihr deutsch lernt und sie als anrede groß schreibt und das fehlende komma findet  
haltdiefressebild"
train;0;aber es gab doch 90000 tote das müssen sie doch endlich verstanden haben sie querlenker mit gerissener gummimanschette fahrtrichtung rechts
train;0;aber es ist ja auch einfacher personen die der eigenen sichtweise widersprechen einfach als troll und strohmann zu bezeichnen  das erspart anstrengende  selbstreflexion
train;0;aber es sind ja alles nur befehlsempfänger die befehle und anweisungen ausführen nicht wahr
train;0;aber eurer chef und die mumie aus den kanzleramt können das erlernte nicht anwenden deshalb kommen ja von der kriminellen bande nur lockdown  schließungen gr eingriffe ohne sinn und verstand von dem was kindern angetan wird ganz zu schweigen
test;0;"aber finnland zeigt dass es nicht mal zerocovid braucht um zumindest teilweise normalität haben zu können es reicht auch lowcovid was es aber auf jeden fall braucht ist niedrige inzidenz und gutes tti und vernünftige bevölkerung 

was nicht geht kompromisse zuwarten"
train;0;aber fox und youtube ist besser journalisten gegen möchtegerns also ich würde da eher auf öffentlich rechtliche hören weil die argumente liefern müssen und nicht einfach ein behauptung in den raum stellen
val;1;aber genau darum geht es gerade bei der aktion wurde eine völlig unschuldige frau verletzt aber trotzdem wird sie noch verteidigt weil greenpeace ja auf der richtigen seite steht und vw ist ja ultra böse das ist doch whataboutismus auf afdniveau
train;0;aber gut macht ja nix die querdenker haben ja genug reichsflaggen am start und da gabs ja auch impfpflicht und eigentlich finden die das geil ich für meinen teil werde mich definitiv dann wieder mit geimpften menschlons denen ich vertraue nicht am busfahrer zu lecken treffen
train;0;aber hase jetzt mal wirklich hast du deine antidepressiva schon bekommen bist du in einer selbsthilfegruppe was sagt dein therapeut dazu gibt es noch hoffnung
train;0;"aber ich bin der nazi
schnauze du nazi"
train;0;aber ich erwarte mal nicht dass du deine meinung änderst da dein selbstbewusstsein davon abhängt dass du recht hast du hast ja alles durchschaut und du hast die verschwörung aufgedeckt
train;0;aber ich mache es trotzdem nicht solange es kein gesetz gibt was mir das vorschreibt wäre ich für so ein gesetz ja wäre ich ja das ist möglich sich gegen eigene intuitive interessen politisch zu positionieren ja ist es
train;0;aber in der eu sollte doch alles mehrheitlich einheitlich sein das war doch der zweck der gründung stärke durch gemeinsamkeit
train;0;aber keiner der cdu abgeordneten die am geldautomaten bundestag kein geld mehr abheben könnenweil der stuhl im selben futsch istmuss hartz4 beantragenein telefonat mit nuesslein amthor loebel hauptmann fischer laschet sauter schwups lässt sich woanders geld abheben
test;0;aber mareile ist alice nicht blick langsam nicht mehr durch und hat sie nicht auch ne ausländerin als lebensgefährtin
val;0;aber mich als nazi verschwörungstheoretiker und dreckige heuchlerische kreatur zu bezeichnen ist kein hass na gut
train;0;aber mit laschet als kk für viele eine protestoption
train;0;aber mit wem haben die schweizer im 2 weltkrieg geschäfte gemacht können die lieben kleinen ja nicht wissen dass die schweiz nur dank hitler so reich wurdedie schweiz hat weit mehr dreck am steckenalle nazis sind scheisse
train;0;aber nach impfung gibt der ctwert doch einen grad der immunität an oder ich lasse den morgen nehmen bevor ich als risikogruppe wieder in das getummel mit den vielen kindern  jugendlichen gehe nicht sinnvoll verwirrt
test;0;aber natürlich überall nur nazis allerdings will ich gar nicht wissen was du gesoffen hast ps ich überleg schon die ganze zeit was die gender gerechte form von idiot ist idiotinnen  nee oder  kannst du helfen  hab dazu nix im aktuellen stürmer gefunden
train;0;aber natürlich werden volker bruch und die anderen gaukler total zu unrecht in die nähe von querdenkern gerückt
train;0;aber nicht deswegen sondern wegen der golden rice blockade
train;0;aber nicht doch ich hätte ihm einen orden gegeben
test;0;aber nicht mit der sed   im gepäck genauso würde niemand die  wählen wenn sie gemeinsame sache mit der afd machen würde das geht nicht
train;0;aber nicht solange unsere kinder ungeimpft in den präsenzunterricht gezwungen werden sie waren 1 jahr solidarisch für risikopatienten und ab juli lässt man sie fallen die impfungen für sie müssen schneller kommen protectthekids
