split;label;text
test;0;aber was hatte die udssr in afghanistan verloren immerhin allein 15 tsd tote russische soldaten oder wieder nur elende uspropaganda
train;1;aber wenn die nicht am bahnhof ankommen wo sollen wir dann zum klatschen hingehen
train;0;aber wenn man tz liest soll man braun werden wenns nach euch geht
train;0;aber wer 5 millionen zahlt kann auch 55 millionen auf den tisch hauen ich kann da keine hürde erkennen
train;0;aber wer ist das jetzt schon vorhandene ebenbild frage rein neugierdehalber
test;0;aber wer kommt dann und kann die nötigen knöpfe drücken ich haue ja auch immer namen raus aber ob die fruchten kp
train;0;aber wichtig um nicht immer nur aus dem bitteren augenblick und aus emotionen heraus eine entlassung des trainers zu fordern
test;0;aber wirklich jeden tag ein neuer antiafdartikel werdet ihr dafür bezahlt
train;0;aber yeti das war doch ein scherz merkwürdig daß die redaktion ihn erlaubt hat
train;0;aber zumindest hier fehlen noch die positivstatements der bekannten vorsichtig ausgedrückt rechtsblinker die toben sich vermutlich noch in dem thread über die jugendsünden des großen gauleiters aus
train;0;abgasführung der gastherme hat sich gelöst weshalb kohlenmonoxid in alle zimmer der wohnung stömte  dass die ippen zentralredaktion das nicht eindeutig schreibt  vielleicht um noch 5 artikel mit neuen erkenntnissen bringen zu können  ist eine andere sache
val;0;abgemagert da kann man doch mal sehen wie wenig wild noch in unseren wäldern lebt wie heisst es so schön wald vor wild
train;0;abgeordnete genießen oftmals eine immunität vmtl auch gegen corona
test;1;aborigines ureinwohner wem will die tz das sagen dem ddrler war wahrscheinlich auch ein besoffener ossi den der dingo gebissen hat wir haben zwei ausgewachsen hyänen auf unserem grundstück rumlaufen die wir mit sechs wochen bekommen haben die sind absolut handzahm aber wenn ein fremder kommt zb ein ddrler den fressen die mit haut und haaren
train;0;abriss wäre besser
train;0;abschiebung wäre ja auch noch eine lösung
val;0;abschiedspiel in seiner wahlheimat münchen er wird für immer tschüss sagen
train;1;abschneiden und das wird nie wieder passieren
train;0;abseits beim eckball gibts nur auf deiner playstation din deiner aa aus oappe schöne weihnachten in deinem kinderzimmer wünsche ich
train;0;abseits kann er vorher pfeifen oder gar nichts schwere fehlentscheidung
train;0;absolut  das sind wir
train;0;absolut auf den punkt gebracht
train;0;absolut berechtigte frage in der heutigen zeit
train;0;absolut bester torwart den et jibt
train;0;absolut bezeichnend dass hier der post von jd als einziger nicht gelöscht wird so kann man auch die öffentliche meinung verfälschen und sie der veröffentlichten meinung anpassen
train;0;absolut dämlicher kommentar
val;0;absolut falsch weil sie von einer falschen prämisse ausgehen dank des bestehenden gesetzes hatte die bundesregierung keine andere wahl als die ermittlungen zuzulassen außerdem ist es politisch diplomatischer wir würden hier von duckmäusertum oder so sprechen wenn ein gericht erdowahn die grenzen aufzeigt und nicht merkel die ja auf der anderen seite den sultan benötigt um flüchtlinge in lager vor den toren europas zu halten rückgrat war noch nie staatsräson sondern nur das geld
train;0;absolut groundetlässt sich aber von red müll sponsern
train;1;absolut muss nicht  kann es aber werden und wird es in dem moment in dem geltendes recht aus dem koran bzw der scharia abgeleitet wird vergessen sie nicht dass nur etwa 4 aller moslems weltweit in westlichen demokratien friedlich neben christen und juden leben wobei auch dies nur mit einschränkungen gilt  die anderen 96 in den moslemisch dominierten staaten leben eben nicht friedlich neben ihren christlichen die jüdischen nachbarn wurden komplett ethnisch entsorgt nachbarn
test;0;absolut richtig diese nachrichten dienen nur dazu die leute zu beruhigen in wirklichkeit werden szenarien wie beschlagnahmung und enteignung schon von politikern durchgespielt nachdem in heute lesen musste dass sich nun jeden monat ca 100000 afghanen auf die reise nach europa machen werden wir uns noch wundern wie das ausgehen wird soziale unruhen bis hin zum bürgerkrieg ist alles möglich
val;0;absolut richtig nun fragen sie sich mal warum das so ist fällt ihnen etwas auf
train;0;absolut richtig würden wir eine unterscheidung der parteien an ihrer haltung zu den wichtigen gesellschaftspolitischenthemen festmachen wir würden feststellen wir haben einen monolithischen neoliberalen menschenfeindlichen block und als einzige opposition die linke
train;0;absolut unglaubwürdig schon allein weil die es durch ihren sprecher ausrichten läßt das geht der doch am allerwertesten vorbei
train;0;absoluter blödsinn was du da wieder schreibstgomez wurde nicht berücksichtigt marco dagegen hat sich kurz vor abflug verletzt
train;0;abwarten so wie es aussieht  hat der schwarze kandidat nicht gewonnen kann mir auch nicht wirklich vorstellen dass in münchen ein csuoberbürgermeister regiert und mit gaaanz viel glück und mobilisierung wird unser ude dann sogar noch landesvater das wäre geil
train;0;abwarten wer da ruiniert wird
train;0;abzocke ganz einfach gesagt 3 abos um die spiele zusehen dafür auch gez gebühren wo kaum spiele zu sehen sind der deutsche fußball fan ist die melkkuh der übertragungsrechteinhaber
train;0;ach
val;0;ach  delaney  wie  dumm  muss man sein als spieler mit so einer klasse zu einer dauerkellerschabe wie werder bremen zu gehen
val;0;ach  hast du das auch bemerkt
train;0;ach  in bezug auf den anderen artikel 18jährige hat erkältung  und stirbt am ende zweimal ist er ja auch zweimal gestorben aber beim zweiten mal richtig
train;0;ach arielle
train;0;ach bin ich doof  fischlogik
train;1;ach bübchen
train;0;ach bübchen  wieder die windel vollgeschissen
train;0;ach da wo die surensöhne den qran lesen also diese sammlung an geschichten anekdoten und anweisungen deren reihenfolge nach kapitellänge erfolgt die deshalb für außenstehende irgendwie widersprüchlich erscheint aber wenn man die suren in ihrer entstehungsreihenfolge sieht dann merkt man wie sich mohammed radikalisiert hat
train;0;ach das ist das pferd gut dass ihr das mit einem dreieck gekennzeichnet habt
train;1;ach das kleine hole ist wieder unterwegs
train;0;ach das yerkesdodsongesetz seltsam das habe ich gestern erst irgendwo anders gehört und je länger ich darüber nachdenke desto sicherer bin ich mir es war bei rote rosen  nix für ungut aber ob das jetzt für die expertise von herrn raab spricht
train;0;ach dass waren doch nur buben die ein bisschen spielen wollten konnte sich ja keiner um sie kümmern war schliesslich weihnachten nur gut dass nicht allzu viel passiert ist
train;0;ach der berndwas der so alles erzählt einfach ignorieren diesen extremen rechtsblinker
val;0;ach der mutmacher bode total hilfslos und mit der gf schön per du vetternwirtschaft
train;1;ach der senior system analyst welcher auch in itforen als pausenclown auftritt
train;0;ach deswegen wird über diese lappalie so ausschweifend berichtet
train;1;ach die kuttenbrunzer bumsen auch ganz gernhab da nen mißbrauchsfall in meiner familie stichwort regensburger domspatzenmer sog i ned
train;1;ach die stasi meldet wieder emsig kommentare blöde frage aber wo meldest du denn die realität wenn sie dir nicht passtbeim lieben gott
train;0;ach du armerwirst du zu hause nicht genügend bestraft hast ein bisschen sehnsucht nach bestrafung so ein bisschen leid tust du mir ja schon
train;1;ach du armes abgezocktes männlein zahl doch einfach die parkgebühr dann wirste auch nicht abgezockt
train;0;ach du bist der der gestern mit einem schwarzrotgoldenem hütchen durch unser schönes rosenheim marschiert bist
train;0;ach du mein bruder warum sollte ich mir die hände an einem  anonymen schreibhals wie dir dreckig machen hältst du dich etwa für so wichtig solche linksgrünen schreibhälse gibts mehr als genug erfahrungsgemäß reichts nie zu mehr als zum angeben mit mahnfeuern und zu naiven gesinnungsethischen bekenntnissen und die meist auch noch in schlechtem deutsch  ps nur zur erinnerung du hast das thema mit den    aufs tapet gebracht
train;1;ach du wieder der trollo aus dem finanzamt der vergewaltigung mit steuerhinterziehungen gleichsetzt perfider geht es nicht mehr  ja mir ist jeder steuerhinterzieher lieber als ein jeder vergewaltiger
train;0;ach ein unentschieden wäre auch schön  würde das siechtum schön verlängern und die verantwortlichen würden riesengroße schritte richtung aufstieg verkünden
train;0;ach furchtbar ich war der quasimodo von der kastenau und bucklad bin ich heut noch
train;0;ach gegen darmstadt steht ein schlüsselspiel an und ich dachte die spiele gegen hoffe und ingolstadt wären schon wichtige schlüsselspiele gewesen spaß beiseite es ist eine minute vor zwölf man muss diese woche schon handeln
train;0;ach genau die große bühne ist vor 9000 gegen sandhausen und nicht championsleague halbfinale geh bitte zurück unter den stein unter dem du hervorgekrochen bist
train;0;ach gerne doch gar kein problem also da gehen sie jetzt die nächste links und dann etwa 300 meter gerade aus und bei dem stop schild dann rechts über die kleine brücke da sollten sie dann finden wonach sie suchen ansonsten fragen sie einfach nochmal jemanden hier sind alle ganz freundlich und die dritte wurzel aus acht ist zwei
train;0;ach giasinger1967 weger steuerbetrug kann keiner bei de blaue drankommen bei deren jährlichen minus keine chance da laufts eher auf konkursverschleppung naus
train;1;ach gott die freundlichen linken keinesfalls pervers schwul oder kindern zugeneigtnein niemalslimmer nur auf da internet der zukunftl irgendwie gleichen sicj grüne und piraten alle pervers und kleine kinder aus gerichtet wie blindem großen anführer david con banditein bekannter kinderficker der grünen
val;0;ach gott herr gruber die wirrköpfe und kriegstreiber sitzen eindeutig auf nato und euseite mccain irrschinger etc
train;0;ach gott herr gruber hängt wohl eindeutig mit folgendem zusammen
train;1;ach gottchen so eine frage kann ja nur vom dümmsten aller rassisten kommen
train;0;ach hättest du mal abgespielt manneh
train;1;ach heinz geh in deine flasche zurück
train;1;ach herrgottna piti kommt auch immer gleich mit beweise und verleumdungen hat dein vater auch auf kondome sein monogramm gestickt jetzt wundert mich nichts mehr
train;0;ach hey janine oder soll ich sagen malte  dein name ist übrigens mittlerweile bekannt auch deine anschrift hat zwar ne zeit lang gedauert  aber was lange währt  wird am ende gut  nur nicht für dich  deine meinung teile ich aber diesmal  komisch   aber wahr
train;0;ach hör doch auf denk nach mc fly
train;0;ach ich habe gemeint das du von dir selber geredet hast
train;0;ach ihr braunen werdet da nicht hofiert
train;1;ach ist ist chorprobe mit den kleinen sängerknaben schon vorbeiich sag nur finger weg sowas tut man nichtauch nicht als aufrichtiger deutscher katholischer patriot
train;0;ach ja
train;0;ach ja heute nachmittagfrüherabend trafen sich ja yildirim und merkel irgendwie vermisse ich da bislang die öffentliche berichterstattung
train;1;ach ja was denn du bist doch derjenige der keine ahnung und den mund aufreisst zu hause nichts zu sagen aber hier einen auf dicke buchse machen was
train;0;ach jaa respekt vor einem menschen der dem nationalsozialistischen untergrund den rücken kehrt  dazu gehört nämlich mehr  und dass dies einer glatzenmatraze nicht passt das gefällt mir auch   straffrei wird der aussteiger nicht bleiben aber er ist mit seiner einsicht in seine aussichten etwas klüger als das tumbe monster um das es eigentlich geht gell
val;0;ach je sie spinnen sich wirklich jede menge unsinn zusammen
train;1;ach jetzt weisst du schon was gott will du bist pervers und pietetslos widerlich
train;0;ach kindchen  da steht nichts von russland oder china heute wohl zu viel gezwitschertnun aber ab ins bettchen und das böse reuscherchen ausschlafen
train;0;ach kleines lördchen
train;0;ach komm da warst du wohl noch nie am hamburger hauptbahnhof  köln geht auch  kann also nicht so schwer sein auf gehts schmeißt einfach das gewisse pack raus und guad is
train;0;ach komm du bist echt bscheuet
val;1;ach komm troll dich diese demagogie zieht bei mir nicht
train;0;ach kommen sie ein hochrangiges fpömitglied ist mitglied in einem verein der solche textstellen in ihrem offiziellen liedbuch hat bestimmt hat der arme mann von nichts gewusst und hc strache geht heute auch nur aus interesse auf den burschenschaftsball in wien bestimmt nicht weil er deren ideologie gut heißt es wird eben nicht alles getan um die fpö durch den dreck zu ziehen  das macht diese partei schon schön selbst
train;0;ach kommen sie ein paar argumente werden sie doch noch zusammen kratzen können bevor sie ad hominem gehen müssen auch wenns barbara s gefällt die schon lange an diesem punkt angekommen ist
train;0;ach laber doch keinen stuss wer will kann sich auch bei uns durchsetzen wenn sich talent und wille in ausreichendem maße bei demjenigen finden lassen das problem ist dass er analog zu weiser der noch rechtzeitig die kurve bekommen hat von seinen beratern und wohl auch von der familie zuviel zucker in den a geblasen bekommen hat  ich bin mir sicher man findet auch bei den gladbachern genügend spieler die es nicht geschafft haben so ist der fußball
